,0,1,2,3,4
648,cc,21613,2797,"Atque haec est demum illa sexaginta quatuor Figurarum tabula tot ingeniorum Sinensium tetrica, ne dicam inutilis exercitatio aut labyrinthus, e quo unicus Confucius praecipua cum laude conatus est sese expedire;","[['Atque', 'atque', 'CCONJ', [0, 5]], ['haec', 'hic', 'DET', [6, 10]], ['est', 'sum', 'AUX', [11, 14]], ['demum', 'demos', 'ADV', [15, 20]], ['illa', 'ille', 'DET', [21, 25]], ['sexaginta', 'sexaginta', 'NUM', [26, 35]], ['quatuor', 'quattuor', 'NUM', [36, 43]], ['Figurarum', 'figura', 'NOUN', [44, 53]], ['tabula', 'tabula', 'NOUN', [54, 60]], ['tot', 'tot', 'DET', [61, 64]], ['ingeniorum', 'ingenium', 'NOUN', [65, 75]], ['Sinensium', 'Sinensis', 'PROPN', [76, 85]], ['tetrica', 'tetricus', 'ADJ', [86, 93]], [',', ',', 'PUNCT', [93, 94]], ['ne', 'ne', 'SCONJ', [95, 97]], ['dicam', 'dica', 'VERB', [98, 103]], ['inutilis', 'inutilis', 'ADJ', [104, 112]], ['exercitatio', 'exercitatio', 'NOUN', [113, 124]], ['aut', 'aut', 'CCONJ', [125, 128]], ['labyrinthus', 'labyrinthus', 'NOUN', [129, 140]], [',', ',', 'PUNCT', [140, 141]], ['e', 'e', 'ADP', [142, 143]], ['quo', 'qui', 'PRON', [144, 147]], ['unicus', 'unicus', 'ADJ', [148, 154]], ['Confucius', 'Confucius', 'PROPN', [155, 164]], ['praecipua', 'praecipuus', 'ADJ', [165, 174]], ['cum', 'cum', 'ADP', [175, 178]], ['laude', 'laus', 'NOUN', [179, 184]], ['conatus', 'conor', 'VERB', [185, 192]], ['est', 'sum', 'AUX', [193, 196]], ['sese', 'sui', 'PRON', [197, 201]], ['expedire', 'expedio', 'VERB', [202, 210]], [';', ';', 'PUNCT', [210, 211]]]"
649,cc,21613,3630,"Atque haec est demum illa sexaginta quatuor Figurarum tabula tot ingeniorum Sinensium tetrica, ne dicam inutilis exercitatio aut labyrinthus, e quo unicus Confucius praecipua cum laude conatus est sese expedire;","[['Atque', 'atque', 'CCONJ', [0, 5]], ['haec', 'hic', 'DET', [6, 10]], ['est', 'sum', 'AUX', [11, 14]], ['demum', 'demos', 'ADV', [15, 20]], ['illa', 'ille', 'DET', [21, 25]], ['sexaginta', 'sexaginta', 'NUM', [26, 35]], ['quatuor', 'quattuor', 'NUM', [36, 43]], ['Figurarum', 'figura', 'NOUN', [44, 53]], ['tabula', 'tabula', 'NOUN', [54, 60]], ['tot', 'tot', 'DET', [61, 64]], ['ingeniorum', 'ingenium', 'NOUN', [65, 75]], ['Sinensium', 'Sinensis', 'PROPN', [76, 85]], ['tetrica', 'tetricus', 'ADJ', [86, 93]], [',', ',', 'PUNCT', [93, 94]], ['ne', 'ne', 'SCONJ', [95, 97]], ['dicam', 'dica', 'VERB', [98, 103]], ['inutilis', 'inutilis', 'ADJ', [104, 112]], ['exercitatio', 'exercitatio', 'NOUN', [113, 124]], ['aut', 'aut', 'CCONJ', [125, 128]], ['labyrinthus', 'labyrinthus', 'NOUN', [129, 140]], [',', ',', 'PUNCT', [140, 141]], ['e', 'e', 'ADP', [142, 143]], ['quo', 'qui', 'PRON', [144, 147]], ['unicus', 'unicus', 'ADJ', [148, 154]], ['Confucius', 'Confucius', 'PROPN', [155, 164]], ['praecipua', 'praecipuus', 'ADJ', [165, 174]], ['cum', 'cum', 'ADP', [175, 178]], ['laude', 'laus', 'NOUN', [179, 184]], ['conatus', 'conor', 'VERB', [185, 192]], ['est', 'sum', 'AUX', [193, 196]], ['sese', 'sui', 'PRON', [197, 201]], ['expedire', 'expedio', 'VERB', [202, 210]], [';', ';', 'PUNCT', [210, 211]]]"
650,cc,21613,3927,"Paragraphus secundus - Quam perplexos habuerit & sollicitos primos diuina Legis Praecones (riccium maxime) tanta uarietas, atque confusio dogmatum, Sectarum, Librorum, Interpretum Hoc erat porro chaos profundum Nationis Sinicae, hic labyrinthus, hi scopuli;","[['Paragraphus', 'paragraphus', 'NOUN', [0, 11]], ['secundus', 'secundus', 'ADJ', [12, 20]], ['-', '-', 'PUNCT', [21, 22]], ['Quam', 'Qui', 'PRON', [23, 27]], ['perplexos', 'perplexus', 'ADV', [28, 37]], ['habuerit', 'habeo', 'VERB', [38, 46]], ['&', '&', 'PUNCT', [47, 48]], ['sollicitos', 'sollicitus', 'ADJ', [49, 59]], ['primos', 'primus', 'ADJ', [60, 66]], ['diuina', 'diuinus', 'ADJ', [67, 73]], ['Legis', 'Lex', 'NOUN', [74, 79]], ['Praecones', 'praeco', 'PROPN', [80, 89]], ['(', '(', 'PUNCT', [90, 91]], ['riccium', 'riccius', 'NOUN', [91, 98]], ['maxime', 'magis', 'ADV', [99, 105]], [')', ')', 'PUNCT', [105, 106]], ['tanta', 'tantus', 'DET', [107, 112]], ['uarietas', 'uarietas', 'NOUN', [113, 121]], [',', ',', 'PUNCT', [121, 122]], ['atque', 'atque', 'CCONJ', [123, 128]], ['confusio', 'confusio', 'NOUN', [129, 137]], ['dogmatum', 'dogma', 'VERB', [138, 146]], [',', ',', 'PUNCT', [146, 147]], ['Sectarum', 'seco', 'ADJ', [148, 156]], [',', ',', 'PUNCT', [156, 157]], ['Librorum', 'liber', 'NOUN', [158, 166]], [',', ',', 'PUNCT', [166, 167]], ['Interpretum', 'interpres', 'VERB', [168, 179]], ['Hoc', 'hic', 'DET', [180, 183]], ['erat', 'sum', 'AUX', [184, 188]], ['porro', 'porro', 'ADV', [189, 194]], ['chaos', 'chaos', 'NOUN', [195, 200]], ['profundum', 'profundum', 'NOUN', [201, 210]], ['Nationis', 'natio', 'NOUN', [211, 219]], ['Sinicae', 'Sinicus', 'ADJ', [220, 227]], [',', ',', 'PUNCT', [227, 228]], ['hic', 'hic', 'ADV', [229, 232]], ['labyrinthus', 'labyrinthus', 'NOUN', [233, 244]], [',', ',', 'PUNCT', [244, 245]], ['hi', 'hic', 'DET', [246, 248]], ['scopuli', 'scopulus', 'NOUN', [249, 256]], [';', ';', 'PUNCT', [256, 257]]]"
651,cc,21613,4971,"Paragraphus secundus - Quam perplexos habuerit & sollicitos primos diuina Legis Praecones (riccium maxime) tanta uarietas, atque confusio dogmatum, Sectarum, Librorum, Interpretum Hoc erat porro chaos profundum Nationis Sinicae, hic labyrinthus, hi scopuli;","[['Paragraphus', 'paragraphus', 'NOUN', [0, 11]], ['secundus', 'secundus', 'ADJ', [12, 20]], ['-', '-', 'PUNCT', [21, 22]], ['Quam', 'Qui', 'PRON', [23, 27]], ['perplexos', 'perplexus', 'ADV', [28, 37]], ['habuerit', 'habeo', 'VERB', [38, 46]], ['&', '&', 'PUNCT', [47, 48]], ['sollicitos', 'sollicitus', 'ADJ', [49, 59]], ['primos', 'primus', 'ADJ', [60, 66]], ['diuina', 'diuinus', 'ADJ', [67, 73]], ['Legis', 'Lex', 'NOUN', [74, 79]], ['Praecones', 'praeco', 'PROPN', [80, 89]], ['(', '(', 'PUNCT', [90, 91]], ['riccium', 'riccius', 'NOUN', [91, 98]], ['maxime', 'magis', 'ADV', [99, 105]], [')', ')', 'PUNCT', [105, 106]], ['tanta', 'tantus', 'DET', [107, 112]], ['uarietas', 'uarietas', 'NOUN', [113, 121]], [',', ',', 'PUNCT', [121, 122]], ['atque', 'atque', 'CCONJ', [123, 128]], ['confusio', 'confusio', 'NOUN', [129, 137]], ['dogmatum', 'dogma', 'VERB', [138, 146]], [',', ',', 'PUNCT', [146, 147]], ['Sectarum', 'seco', 'ADJ', [148, 156]], [',', ',', 'PUNCT', [156, 157]], ['Librorum', 'liber', 'NOUN', [158, 166]], [',', ',', 'PUNCT', [166, 167]], ['Interpretum', 'interpres', 'VERB', [168, 179]], ['Hoc', 'hic', 'DET', [180, 183]], ['erat', 'sum', 'AUX', [184, 188]], ['porro', 'porro', 'ADV', [189, 194]], ['chaos', 'chaos', 'NOUN', [195, 200]], ['profundum', 'profundum', 'NOUN', [201, 210]], ['Nationis', 'natio', 'NOUN', [211, 219]], ['Sinicae', 'Sinicus', 'ADJ', [220, 227]], [',', ',', 'PUNCT', [227, 228]], ['hic', 'hic', 'ADV', [229, 232]], ['labyrinthus', 'labyrinthus', 'NOUN', [233, 244]], [',', ',', 'PUNCT', [244, 245]], ['hi', 'hic', 'DET', [246, 248]], ['scopuli', 'scopulus', 'NOUN', [249, 256]], [';', ';', 'PUNCT', [256, 257]]]"
652,cc,12587,2844,Quod euenit in labyrintho properantibus;,"[['Quod', 'qui', 'PRON', [0, 4]], ['euenit', 'euenio', 'VERB', [5, 11]], ['in', 'in', 'ADP', [12, 14]], ['labyrintho', 'labyrinthus', 'NOUN', [15, 25]], ['properantibus', 'propero', 'VERB', [26, 39]], [';', ';', 'PUNCT', [39, 40]]]"
653,cc,12587,19554,Quod euenit in labyrintho properantibus;,"[['Quod', 'qui', 'PRON', [0, 4]], ['euenit', 'euenio', 'VERB', [5, 11]], ['in', 'in', 'ADP', [12, 14]], ['labyrintho', 'labyrinthus', 'NOUN', [15, 25]], ['properantibus', 'propero', 'VERB', [26, 39]], [';', ';', 'PUNCT', [39, 40]]]"
654,cc,12587,20321,Quod euenit in labyrintho properantibus;,"[['Quod', 'qui', 'PRON', [0, 4]], ['euenit', 'euenio', 'VERB', [5, 11]], ['in', 'in', 'ADP', [12, 14]], ['labyrintho', 'labyrinthus', 'NOUN', [15, 25]], ['properantibus', 'propero', 'VERB', [26, 39]], [';', ';', 'PUNCT', [39, 40]]]"
655,cc,13992,12026,"Facilis in hunc labyrinthum ingressus est, at diffic lis reditus. (conclusio.","[['Facilis', 'facilis', 'ADJ', [0, 7]], ['in', 'in', 'ADP', [8, 10]], ['hunc', 'hic', 'DET', [11, 15]], ['labyrinthum', 'labyrinthus', 'NOUN', [16, 27]], ['ingressus', 'ingressus', 'VERB', [28, 37]], ['est', 'sum', 'AUX', [38, 41]], [',', ',', 'PUNCT', [41, 42]], ['at', 'at', 'SCONJ', [43, 45]], ['diffic', 'diffic', 'VERB', [46, 52]], ['lis', 'lis', 'NOUN', [53, 56]], ['reditus', 'reditus', 'NOUN', [57, 64]], ['.', '.', 'PUNCT', [64, 65]], ['(', '(', 'PUNCT', [66, 67]], ['conclusio', 'conclusio', 'NOUN', [67, 76]], ['.', '.', 'PUNCT', [76, 77]]]"
656,cc,13992,43105,"Facilis in hunc labyrinthum ingressus est, at diffic lis reditus. (conclusio.","[['Facilis', 'facilis', 'ADJ', [0, 7]], ['in', 'in', 'ADP', [8, 10]], ['hunc', 'hic', 'DET', [11, 15]], ['labyrinthum', 'labyrinthus', 'NOUN', [16, 27]], ['ingressus', 'ingressus', 'VERB', [28, 37]], ['est', 'sum', 'AUX', [38, 41]], [',', ',', 'PUNCT', [41, 42]], ['at', 'at', 'SCONJ', [43, 45]], ['diffic', 'diffic', 'VERB', [46, 52]], ['lis', 'lis', 'NOUN', [53, 56]], ['reditus', 'reditus', 'NOUN', [57, 64]], ['.', '.', 'PUNCT', [64, 65]], ['(', '(', 'PUNCT', [66, 67]], ['conclusio', 'conclusio', 'NOUN', [67, 76]], ['.', '.', 'PUNCT', [76, 77]]]"
657,cc,13992,55791,"Facilis in hunc labyrinthum ingressus est, at diffic lis reditus. (conclusio.","[['Facilis', 'facilis', 'ADJ', [0, 7]], ['in', 'in', 'ADP', [8, 10]], ['hunc', 'hic', 'DET', [11, 15]], ['labyrinthum', 'labyrinthus', 'NOUN', [16, 27]], ['ingressus', 'ingressus', 'VERB', [28, 37]], ['est', 'sum', 'AUX', [38, 41]], [',', ',', 'PUNCT', [41, 42]], ['at', 'at', 'SCONJ', [43, 45]], ['diffic', 'diffic', 'VERB', [46, 52]], ['lis', 'lis', 'NOUN', [53, 56]], ['reditus', 'reditus', 'NOUN', [57, 64]], ['.', '.', 'PUNCT', [64, 65]], ['(', '(', 'PUNCT', [66, 67]], ['conclusio', 'conclusio', 'NOUN', [67, 76]], ['.', '.', 'PUNCT', [76, 77]]]"
658,cc,13992,56215,"Facilis in hunc labyrinthum ingressus est, at diffic lis reditus. (conclusio.","[['Facilis', 'facilis', 'ADJ', [0, 7]], ['in', 'in', 'ADP', [8, 10]], ['hunc', 'hic', 'DET', [11, 15]], ['labyrinthum', 'labyrinthus', 'NOUN', [16, 27]], ['ingressus', 'ingressus', 'VERB', [28, 37]], ['est', 'sum', 'AUX', [38, 41]], [',', ',', 'PUNCT', [41, 42]], ['at', 'at', 'SCONJ', [43, 45]], ['diffic', 'diffic', 'VERB', [46, 52]], ['lis', 'lis', 'NOUN', [53, 56]], ['reditus', 'reditus', 'NOUN', [57, 64]], ['.', '.', 'PUNCT', [64, 65]], ['(', '(', 'PUNCT', [66, 67]], ['conclusio', 'conclusio', 'NOUN', [67, 76]], ['.', '.', 'PUNCT', [76, 77]]]"
659,cc,11673,107,"Sciens uero uigiliam passionis tunc esse sancti Laurentii, tota mentis contractione martyrem interpellabat, cum sensit repente concuti cippum atque laxari, cujus erat tam uasta moles, ut illum daedali quondam labyrintho destinatum suffecisset Minotaurum cohibere.","[['Sciens', 'scio', 'VERB', [0, 6]], ['uero', 'uero', 'ADV', [7, 11]], ['uigiliam', 'uigilia', 'NOUN', [12, 20]], ['passionis', 'passio', 'NOUN', [21, 30]], ['tunc', 'tunc', 'ADV', [31, 35]], ['esse', 'sum', 'NOUN', [36, 40]], ['sancti', 'sanctus', 'ADJ', [41, 47]], ['Laurentii', 'Laurentius', 'PROPN', [48, 57]], [',', ',', 'PUNCT', [57, 58]], ['tota', 'totus', 'DET', [59, 63]], ['mentis', 'mens', 'NOUN', [64, 70]], ['contractione', 'contractio', 'NOUN', [71, 83]], ['martyrem', 'martyr', 'NOUN', [84, 92]], ['interpellabat', 'interpello', 'VERB', [93, 106]], [',', ',', 'PUNCT', [106, 107]], ['cum', 'cum', 'SCONJ', [108, 111]], ['sensit', 'sentio', 'VERB', [112, 118]], ['repente', 'repens', 'ADV', [119, 126]], ['concuti', 'concutio', 'VERB', [127, 134]], ['cippum', 'cippus', 'NOUN', [135, 141]], ['atque', 'atque', 'CCONJ', [142, 147]], ['laxari', 'laxo', 'VERB', [148, 154]], [',', ',', 'PUNCT', [154, 155]], ['cujus', 'cujus', 'PRON', [156, 161]], ['erat', 'sum', 'AUX', [162, 166]], ['tam', 'tam', 'ADV', [167, 170]], ['uasta', 'uastus', 'ADJ', [171, 176]], ['moles', 'moles', 'NOUN', [177, 182]], [',', ',', 'PUNCT', [182, 183]], ['ut', 'ut', 'SCONJ', [184, 186]], ['illum', 'ille', 'DET', [187, 192]], ['daedali', 'daedalis', 'NOUN', [193, 200]], ['quondam', 'quondam', 'ADJ', [201, 208]], ['labyrintho', 'labyrinthus', 'NOUN', [209, 219]], ['destinatum', 'destino', 'NOUN', [220, 230]], ['suffecisset', 'sufficio', 'VERB', [231, 242]], ['Minotaurum', 'Minotaurus', 'PROPN', [243, 253]], ['cohibere', 'cohibo', 'VERB', [254, 262]], ['.', '.', 'PUNCT', [262, 263]]]"
660,cc,11673,256,"Sciens uero uigiliam passionis tunc esse sancti Laurentii, tota mentis contractione martyrem interpellabat, cum sensit repente concuti cippum atque laxari, cujus erat tam uasta moles, ut illum daedali quondam labyrintho destinatum suffecisset Minotaurum cohibere.","[['Sciens', 'scio', 'VERB', [0, 6]], ['uero', 'uero', 'ADV', [7, 11]], ['uigiliam', 'uigilia', 'NOUN', [12, 20]], ['passionis', 'passio', 'NOUN', [21, 30]], ['tunc', 'tunc', 'ADV', [31, 35]], ['esse', 'sum', 'NOUN', [36, 40]], ['sancti', 'sanctus', 'ADJ', [41, 47]], ['Laurentii', 'Laurentius', 'PROPN', [48, 57]], [',', ',', 'PUNCT', [57, 58]], ['tota', 'totus', 'DET', [59, 63]], ['mentis', 'mens', 'NOUN', [64, 70]], ['contractione', 'contractio', 'NOUN', [71, 83]], ['martyrem', 'martyr', 'NOUN', [84, 92]], ['interpellabat', 'interpello', 'VERB', [93, 106]], [',', ',', 'PUNCT', [106, 107]], ['cum', 'cum', 'SCONJ', [108, 111]], ['sensit', 'sentio', 'VERB', [112, 118]], ['repente', 'repens', 'ADV', [119, 126]], ['concuti', 'concutio', 'VERB', [127, 134]], ['cippum', 'cippus', 'NOUN', [135, 141]], ['atque', 'atque', 'CCONJ', [142, 147]], ['laxari', 'laxo', 'VERB', [148, 154]], [',', ',', 'PUNCT', [154, 155]], ['cujus', 'cujus', 'PRON', [156, 161]], ['erat', 'sum', 'AUX', [162, 166]], ['tam', 'tam', 'ADV', [167, 170]], ['uasta', 'uastus', 'ADJ', [171, 176]], ['moles', 'moles', 'NOUN', [177, 182]], [',', ',', 'PUNCT', [182, 183]], ['ut', 'ut', 'SCONJ', [184, 186]], ['illum', 'ille', 'DET', [187, 192]], ['daedali', 'daedalis', 'NOUN', [193, 200]], ['quondam', 'quondam', 'ADJ', [201, 208]], ['labyrintho', 'labyrinthus', 'NOUN', [209, 219]], ['destinatum', 'destino', 'NOUN', [220, 230]], ['suffecisset', 'sufficio', 'VERB', [231, 242]], ['Minotaurum', 'Minotaurus', 'PROPN', [243, 253]], ['cohibere', 'cohibo', 'VERB', [254, 262]], ['.', '.', 'PUNCT', [262, 263]]]"
661,cc,13985,50939,"ubi, ueluti in labyrintho, nullus exitus inueniri potest:","[['ubi', 'ubi', 'SCONJ', [0, 3]], [',', ',', 'PUNCT', [3, 4]], ['ueluti', 'ueluti', 'SCONJ', [5, 11]], ['in', 'in', 'ADP', [12, 14]], ['labyrintho', 'labyrinthus', 'NOUN', [15, 25]], [',', ',', 'PUNCT', [25, 26]], ['nullus', 'nullus', 'DET', [27, 33]], ['exitus', 'exitus', 'NOUN', [34, 40]], ['inueniri', 'inuenio', 'VERB', [41, 49]], ['potest', 'possum', 'VERB', [50, 56]], [':', ':', 'PUNCT', [56, 57]]]"
662,cc,13985,223061,"ubi, ueluti in labyrintho, nullus exitus inueniri potest:","[['ubi', 'ubi', 'SCONJ', [0, 3]], [',', ',', 'PUNCT', [3, 4]], ['ueluti', 'ueluti', 'SCONJ', [5, 11]], ['in', 'in', 'ADP', [12, 14]], ['labyrintho', 'labyrinthus', 'NOUN', [15, 25]], [',', ',', 'PUNCT', [25, 26]], ['nullus', 'nullus', 'DET', [27, 33]], ['exitus', 'exitus', 'NOUN', [34, 40]], ['inueniri', 'inuenio', 'VERB', [41, 49]], ['potest', 'possum', 'VERB', [50, 56]], [':', ':', 'PUNCT', [56, 57]]]"
663,cc,13985,252769,"ubi, ueluti in labyrintho, nullus exitus inueniri potest:","[['ubi', 'ubi', 'SCONJ', [0, 3]], [',', ',', 'PUNCT', [3, 4]], ['ueluti', 'ueluti', 'SCONJ', [5, 11]], ['in', 'in', 'ADP', [12, 14]], ['labyrintho', 'labyrinthus', 'NOUN', [15, 25]], [',', ',', 'PUNCT', [25, 26]], ['nullus', 'nullus', 'DET', [27, 33]], ['exitus', 'exitus', 'NOUN', [34, 40]], ['inueniri', 'inuenio', 'VERB', [41, 49]], ['potest', 'possum', 'VERB', [50, 56]], [':', ':', 'PUNCT', [56, 57]]]"
664,cc,13985,255559,"ubi, ueluti in labyrintho, nullus exitus inueniri potest:","[['ubi', 'ubi', 'SCONJ', [0, 3]], [',', ',', 'PUNCT', [3, 4]], ['ueluti', 'ueluti', 'SCONJ', [5, 11]], ['in', 'in', 'ADP', [12, 14]], ['labyrintho', 'labyrinthus', 'NOUN', [15, 25]], [',', ',', 'PUNCT', [25, 26]], ['nullus', 'nullus', 'DET', [27, 33]], ['exitus', 'exitus', 'NOUN', [34, 40]], ['inueniri', 'inuenio', 'VERB', [41, 49]], ['potest', 'possum', 'VERB', [50, 56]], [':', ':', 'PUNCT', [56, 57]]]"
665,cc,14829,1266,") P scolam Mt iamhortensius Tm2 in ras. 26 mereretur T 27 nostro a sermone illo Tml 28 incederat Pml 29 animi excoluntur M animi ex amici Pm2 circulum reuocare uos cupio, metuo, ne nobis uobis labyrinthus fiat, et prope me paenitet ab illo te impetu repressisse.","[[')', ')', 'PUNCT', [0, 1]], ['P', 'P', 'VERB', [2, 3]], ['scolam', 'scola', 'NOUN', [4, 10]], ['Mt', 'Mt', 'CCONJ', [11, 13]], ['iamhortensius', 'iamhortense', 'ADV', [14, 27]], ['Tm2', 'Tm2', 'X', [28, 31]], ['in', 'in', 'ADP', [32, 34]], ['ras', 'ra', 'NOUN', [35, 38]], ['.', '.', 'PUNCT', [38, 39]], ['26', '26', 'NUM', [40, 42]], ['mereretur', 'mereo', 'VERB', [43, 52]], ['T', 'Titus', 'PROPN', [53, 54]], ['27', '27', 'NUM', [55, 57]], ['nostro', 'noster', 'DET', [58, 64]], ['a', 'ab', 'ADP', [65, 66]], ['sermone', 'sermo', 'NOUN', [67, 74]], ['illo', 'ille', 'DET', [75, 79]], ['Tml', 'Tmlus', 'PROPN', [80, 83]], ['28', '28', 'NUM', [84, 86]], ['incederat', 'incedo', 'VERB', [87, 96]], ['Pml', 'Pml', 'PROPN', [97, 100]], ['29', '29', 'NUM', [101, 103]], ['animi', 'animus', 'NOUN', [104, 109]], ['excoluntur', 'excolo', 'VERB', [110, 120]], ['M', 'Marcus', 'NOUN', [121, 122]], ['animi', 'animus', 'NOUN', [123, 128]], ['ex', 'ex', 'ADP', [129, 131]], ['amici', 'amicus', 'NOUN', [132, 137]], ['Pm2', 'Pm2', 'PART', [138, 141]], ['circulum', 'circulus', 'NOUN', [142, 150]], ['reuocare', 'reuoco', 'VERB', [151, 159]], ['uos', 'uos', 'PRON', [160, 163]], ['cupio', 'cupio', 'VERB', [164, 169]], [',', ',', 'PUNCT', [169, 170]], ['metuo', 'metuo', 'VERB', [171, 176]], [',', ',', 'PUNCT', [176, 177]], ['ne', 'ne', 'SCONJ', [178, 180]], ['nobis', 'nos', 'PRON', [181, 186]], ['uobis', 'uos', 'PRON', [187, 192]], ['labyrinthus', 'labyrinthus', 'NOUN', [193, 204]], ['fiat', 'fio', 'VERB', [205, 209]], [',', ',', 'PUNCT', [209, 210]], ['et', 'et', 'CCONJ', [211, 213]], ['prope', 'prope', 'ADP', [214, 219]], ['me', 'ego', 'PRON', [220, 222]], ['paenitet', 'paeniteo', 'VERB', [223, 231]], ['ab', 'ab', 'ADP', [232, 234]], ['illo', 'ille', 'DET', [235, 239]], ['te', 'tu', 'PRON', [240, 242]], ['impetu', 'impetus', 'NOUN', [243, 249]], ['repressisse', 'reprimo', 'VERB', [250, 261]], ['.', '.', 'PUNCT', [261, 262]]]"
666,cc,14829,4567,") P scolam Mt iamhortensius Tm2 in ras. 26 mereretur T 27 nostro a sermone illo Tml 28 incederat Pml 29 animi excoluntur M animi ex amici Pm2 circulum reuocare uos cupio, metuo, ne nobis uobis labyrinthus fiat, et prope me paenitet ab illo te impetu repressisse.","[[')', ')', 'PUNCT', [0, 1]], ['P', 'P', 'VERB', [2, 3]], ['scolam', 'scola', 'NOUN', [4, 10]], ['Mt', 'Mt', 'CCONJ', [11, 13]], ['iamhortensius', 'iamhortense', 'ADV', [14, 27]], ['Tm2', 'Tm2', 'X', [28, 31]], ['in', 'in', 'ADP', [32, 34]], ['ras', 'ra', 'NOUN', [35, 38]], ['.', '.', 'PUNCT', [38, 39]], ['26', '26', 'NUM', [40, 42]], ['mereretur', 'mereo', 'VERB', [43, 52]], ['T', 'Titus', 'PROPN', [53, 54]], ['27', '27', 'NUM', [55, 57]], ['nostro', 'noster', 'DET', [58, 64]], ['a', 'ab', 'ADP', [65, 66]], ['sermone', 'sermo', 'NOUN', [67, 74]], ['illo', 'ille', 'DET', [75, 79]], ['Tml', 'Tmlus', 'PROPN', [80, 83]], ['28', '28', 'NUM', [84, 86]], ['incederat', 'incedo', 'VERB', [87, 96]], ['Pml', 'Pml', 'PROPN', [97, 100]], ['29', '29', 'NUM', [101, 103]], ['animi', 'animus', 'NOUN', [104, 109]], ['excoluntur', 'excolo', 'VERB', [110, 120]], ['M', 'Marcus', 'NOUN', [121, 122]], ['animi', 'animus', 'NOUN', [123, 128]], ['ex', 'ex', 'ADP', [129, 131]], ['amici', 'amicus', 'NOUN', [132, 137]], ['Pm2', 'Pm2', 'PART', [138, 141]], ['circulum', 'circulus', 'NOUN', [142, 150]], ['reuocare', 'reuoco', 'VERB', [151, 159]], ['uos', 'uos', 'PRON', [160, 163]], ['cupio', 'cupio', 'VERB', [164, 169]], [',', ',', 'PUNCT', [169, 170]], ['metuo', 'metuo', 'VERB', [171, 176]], [',', ',', 'PUNCT', [176, 177]], ['ne', 'ne', 'SCONJ', [178, 180]], ['nobis', 'nos', 'PRON', [181, 186]], ['uobis', 'uos', 'PRON', [187, 192]], ['labyrinthus', 'labyrinthus', 'NOUN', [193, 204]], ['fiat', 'fio', 'VERB', [205, 209]], [',', ',', 'PUNCT', [209, 210]], ['et', 'et', 'CCONJ', [211, 213]], ['prope', 'prope', 'ADP', [214, 219]], ['me', 'ego', 'PRON', [220, 222]], ['paenitet', 'paeniteo', 'VERB', [223, 231]], ['ab', 'ab', 'ADP', [232, 234]], ['illo', 'ille', 'DET', [235, 239]], ['te', 'tu', 'PRON', [240, 242]], ['impetu', 'impetus', 'NOUN', [243, 249]], ['repressisse', 'reprimo', 'VERB', [250, 261]], ['.', '.', 'PUNCT', [261, 262]]]"
